status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Business,Economy Class,Kuala Lumpur to Bangkok,September 2023,1.0,2.0,1.0,1.0,1.0,1.0,1,no,1," Lost my luggage, weren't able to provide any details, unable to speak proper English. Eventually delayed the delivery twice, and the luggage never arrived. They provide complete pointless documents to say they did their part. Result: no luggage, no compensation, and the customer service saying it's not their problem. This and countless problem with all their aircraft, really wonder how they are still in business. Note: I'm gold card member."
✅ Trip Verified ,,Business,Economy Class,Bangkok to Hong Kong,October 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Horrible support, useless ground staff at Bangkok. Missed original flight due to an IT issue at the gate. Then given wrong information by the Thai staff over multiple days. Lots of money and time wasted. Horrible staff at Bangkok made problems worse."
✅ Trip Verified ,Boeing 777,Couple Leisure,Business Class,Frankfurt to Bangkok,September 2023,5.0,5.0,4.0,4.0,,4.0,5,yes,10,"   Frankfurt to Bangkok. This time we flew Business class which was very nice. The check-in which run by Lufthansa staff was OK. The cabin crew were very nice and friendly. The seat was quite comfortable and we were able to have some good 4-5 hours sleep along the route. The food was OK, we asked the young female cabin crew for something more hot and tasty. She brought us Hot Tom Yum noodle with onsen egg and shrimp ball which taste very good indeed. We also enjoy breakfast that they served. Overall it was a very nice and enjoyable flight. We flew economy class on the first leg from Bangkok to Frankfurt. The flight was OK but the food was not at their best. The cabin crew was nice and pleasant."
✅ Trip Verified ,Boeing 777,Solo Leisure,Economy Class,London to Bangkok,September 2023,4.0,4.0,5.0,4.0,,4.0,4,yes,8,"  I was really disappointed when I got on to the aircraft as the seating was worn and looking very tired. Then I ended up having a row of three to myself and then things changed. The food was really tasty and I managed to get about 6 hours sleep. This flight was on time, normally they have an hours delay."
Not Verified ,Boeing 777-200,Business,Business Class,Mumbai to Bangkok,September 2023,1.0,1.0,,1.0,,1.0,1,no,1," Horrible airline. They changed my aircraft type at the last minute and then told me my seat 16A was broken so they could not allow anyone to sit on it. So they downgraded me to 31A. Later I realized that they had some one seating in my seat, so it was all a big lie. I am a Business Class paid customer and a star gold member and they did this to me so AVOID AT ALL COSTS UNLESS YOU DONT MIND BEING TREATED POORLY."
✅ Trip Verified ,Boeing 777 / A350,Solo Leisure,Business Class,Paris to Melbourne via Bangkok,September 2023,3.0,4.0,4.0,3.0,,3.0,4,yes,8,"  
Generally pleasant experience. Flight was late departing due to weather in Paris. Limited food choices but food very tasty (especially Thai options). Flight attendants on Paris to Bangkok very task orientated. Very friendly on Bangkok to Melbourne. 777 cabin is a little tired. Seat comfortable but a little tight for someone who is 6ft2. Overall would recommend and fly again."
✅ Trip Verified ,A350-900,Couple Leisure,Economy Class,Bangkok to Melbourne,September 2023,1.0,1.0,1.0,1.0,,2.0,2,no,1,"  Absolutely disgraceful. Travelled with my wife on this airline for our second time and although we had a bad flight with them first time we did not review and decided to give them another chance, a regrettable mistake! The seats were cramped together with minimum leg room on this A350-900, there was a three seat configuration across this narrow jet giving just about enough room on the aisles to squeeze the service trolley through. Throughout the nine hour flight, just two service appearances by the staff. There was no pre dinner beverages served, the food was practically inedible with limited choices and  hot and spicy. I have had back surgery in the past and in order to relieve the pain and discomfort of the cramped space I decided to stand up for a while adjacent to toilet area and was soon reprimanded by a rude air steward and told to return to my seat even though the seat belt sign was not on. The management of this airline really need to monitor the poor and unacceptable standards of their air crew and implement some in service training for them. This is my second overnight flight with Thai airways and it appears that their in flight crew sleep better than their paying customers! I will never fly with Thai airways again!"
✅ Trip Verified ,,Couple Leisure,Business Class,Bangkok to Manila,September 2023,1.0,1.0,2.0,,,1.0,1,no,1,"  The flight was delayed more than two hours. The aircraft could not take off due to technical problem. When this occurs it is obvious that the repair will take long hours but the pilot decided to stall us inside the airplane for an hour or more. The flight is now further delayed when we could have boarded right after the pilot identified the problem. Thai airways did not bother to compensate nor even provide the passengers with refreshments and we were assigned to board the plane following a bus ride.  I will never travel Thai Airways again.  How are you going to compensate me the two hours I lost. Okay they gave refreshments before boarding, I don’t understand why before boarding? "
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Mumbai to Bangkok,September 2023,3.0,5.0,,4.0,,1.0,1,no,1,"  The worst management I have ever experienced. The flight was already delayed by 2 hours and when we finally boarded, we sat for 4 hours in the plane without taking off and then we were informed the flight was grounded. We waited for 12 hours to be rescheduled without food or water! We received a measly compensation of lounge use that too 4 hours before our departure which was at night! So during the day I had to wander around trying to find a space to sleep comfortably. Extremely appalling service! Would never recommend."
✅ Trip Verified ,,Couple Leisure,Economy Class,Delhi to Melbourne via Bangkok,August 2023,1.0,3.0,1.0,3.0,,1.0,1,no,1,"  Used to be the good airline in past but very disappointing to travel with Thai Airways this time. I have reserved three seats prior to flight but very disappointed to know during boarding that they have changed my seats when asked the reason staff said that seats are not reclining, very sad to check during flight that other passengers were sitting there comfortably without any issues. Moreover, staff was not very friendly who interact with us. Food was worse as well. Only thing I like was the timing, flights were on time."
✅ Trip Verified ,,Business,Business Class,Frankfurt to Bangkok,July 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  I boarded in Frankfurt because of the storm to avoid having to take the 1st flight that didn't go: rebooking costs € 1100! Beware of Thai Airways. Been trying to get in touch about this for a month now, no response just that the email has been forwarded. Thoroughly bad in and in a sick money-hungry society, never had such bad service and high costs. Unbelievable.  Ben vanwege de storm in Frankfurt ingestapt om de 1e vlucht die toch niet ging niet te hoeven nemen: omboeken kosten € 1100! Pas op voor Thai air. Probeer nu al een maand contact hier over te krijgen geen reactie alleen dat de mail is doorgestuurd. Door en door slecht in en in verziekt geld beluste maatschappij nog nooit zulke slechte service en hoge kosten gehad. Ongelofelijk"
