status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Solo Leisure,Economy Class,Kuala Lumpur to Auckland,January 2024,1.0,4.0,1.0,1.0,1.0,1.0,2,no,2,"  I had a return flight with this airline. First trip was on December 26th, all the way through the day it was postponements after postpones. Even leaving there was a delay. It meant I was at the airport far longer than. When arriving at my destination my bags were lost. My first 3 days on my cruise I had to stay in my room as all my clothes were lost. The cruise didn't have clothes that fit me so I had to wait till we dokc for me to pick up my luggage. The trip back on Jan 5 was a horrible experience. I am a big lad and the seats are a lot smaller than other airlines I had. The food was so bad I gave it back uneaten and just had the water. The flight had no onboard entertainment, like 10 hour flight trying to entertain ourselves."
Not Verified ,,Couple Leisure,Economy Class,Mumbai to Tokyo via Kuala Lumpur,January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Passengers stranded for hours at check in queue. Very unprofessional and rude staff at counters not cooperating with passengers. There was no intimation or written mention about number of pieces of carry on baggage allowed. Passengers carrying 2 pieces were stopped by the staff and made to adjust the luggage. This has sparked a dispute between many passengers and staff members, who were extremely unprofessional and rude with coordinating with passengers. Horrible experience. A total nightmare. Check in was delayed by more than 2 hours!"
Not Verified ,,Family Leisure,Economy Class,Kuala Lumpur to Bangalore,January 2024,1.0,1.0,,,,1.0,1,no,1,"  MH192 flight number on 1st January 2024 departed 1 hr 6 mins late from KUL. When I asked the flight attendant to move my cabin luggage in the compartment she denied saying you need to keep the luggage by yourself while the plane was overcrowded. The seats were randomly distributed in the flight, husband and wife aren’t sitting together, there was complaints. When I asked for my dinner in the four hour flight which was already delayed for 1.5 hour adding up to 5hours 30 mins she said food is on priority basis. Food was served after 2 hours of flight. "
✅ Trip Verified ,Boeing 737-800,Family Leisure,Economy Class,Kathmandu to Denpasar via Kuala Lumpur,December 2023,4.0,5.0,5.0,5.0,5.0,1.0,2,no,2,"  I was going from Kathmandu to Bali with a transit in KL in December. Unfortunately, I left my hand carry suitcase at the gate before boarding the flight from KL to Denpasar-Bali. As soon as the mistake was realised, I informed the cabin crew, but the plane had already started pushing back. The crew was extremely friendly and assured me that I would be getting the suitcase back, and that they had contacted ground staff at KLIA. However after landing in Bali. I went to the lost and found at Denpasar airport in Bali, where the person had no idea how to contact anyone at KL or Malaysia Airlines to inquire about the luggage I left. I was told to fill out a form, which I did. (Looking back now if I had done nothing else other than fill out the form, I would never have gotten any information about my suitcase.) Throughout the next few days I repeatedly called Malaysia Airlines numbers, and none of them ever picked up. I was by the phone for hours at a time. Finally, one number picked up, but I was told the person had no idea what to do about my suitcase, and that it wasn't at Malaysia Airlines' lost and found at KL. After numerous calls, I finally got a hold of another person who directed me to AeroDarat, and said that my suitcase might be at their lost and found. The earlier person could have told me that there was more than one lost and found, and that I should call the other ones to check, but didn't. Thank god I found out about the other lost and found.  Once i got aerodarat's number, Aerodarat didnt pick up numerous times, but once they finally did i found out my luggage was indeed with them. They said i could get it when i transited at KL again on the way back to Kathmandu. Howver, when i was at KL again the person at the help desk said the Aerodarat lost and found was beyond immigration. As we didn't have a visa to enter Malaysia, I told the person i couldn't go past immigration to retrieve my case, to which the person kept responding that i should still go. Then they said they couldnt do anything beyond that. Another lady at the help desk also couldn't do anything, and even got mad at us. Finally, a man came and understood that we couldn't cross immigration, so he said our suitcase would be brought to us at the gate before our next flight. Finally, I got my case back at the gate. I never got ANY email or anything acknowledging that i had filled out the form which the staff told me to fill out. If not for my constant calling, i would never have retrieved my suitcase. the form was completely useless. This experience was unfortunate, as the cabin crew and in flight service was splendid. However, like I said Malaysia Airlines needs to change up it's ground service and lost and found services thoroughly. I will not be flying with Malaysia Airlines again."
✅ Trip Verified ,,Couple Leisure,Economy Class,Colombo to Bangkok via Kuala Lumpur,December 2023,1.0,3.0,1.0,1.0,,1.0,1,no,2,"  Malaysian flight get delayed. Second Flight from transit to BKK very poor condition. No leg space. No entertainment, poor meals. When we try return we came to final boarding desk about 10-15 min before departure they didn't allow us to enter.  We had to book different airline tickets. "
Not Verified ,,Family Leisure,Economy Class,Kuala Lumpur to Chennai ,December 2023,4.0,5.0,5.0,5.0,5.0,4.0,5,yes,9,"  My flight no was MH 182 from Kuala Lumpur to Chennai on 31 Dec 2023. It was an awesome experience, the cabin crew was just awesome and the food provided was very tasty. A special thanks to one of the cabin crew, Mr Shivan, thanks to his hospitality"
✅ Trip Verified ,,Solo Leisure,Economy Class,Perth to Chennai via Kuala Lumpur ,January 2024,,,,,,,1,no,2,"  I have been flying through Malaysia Airlines for a while but after this incident may have to reconsider. After booking tickets we checked with the customer service personnel to add in more baggage allowance. The Airline customer service personnel advised that to add in 10 Kg it costs only $15AUD more. However, there is an additional penalty of $150 AUD to modify them. It is a shame to rip off its customers with an additional $150AUD charge for such a small change request. This Airlines will not be our preferred Airline for travelling from next time onwards."
Not Verified ,,Family Leisure,Economy Class,Melbourne to Kuala Lumpur,December 2023,3.0,2.0,2.0,2.0,2.0,2.0,2,no,1,"  Bought the Value bundle on the app and it had not given date but automatically added the bundle to the return flight, called MAS and was told that it’s not refundable and that I’m not able to just change the bundle to the flying out day. Don’t ever fly with Malaysia Airlines. The worst airlines out there. They don’t refund, change anything."
✅ Trip Verified ,Boeing 737-800,Solo Leisure,Economy Class,Bangkok to Kuala Lumpur,December 2023,5.0,5.0,3.0,3.0,3.0,5.0,5,yes,10,  A very nice flight. Boarding process was quick. Flight was however delayed. The meal chicken could have been better. I liked the onboard wifi streaming.
✅ Trip Verified ,,Family Leisure,Economy Class,Osaka to Singapore via Kuala Lumpur,December 2023,2.0,4.0,2.0,1.0,1.0,1.0,1,no,1,"  If I can rate negative 5 stars I would. A simple travel route from Osaka to Singapore should be less than 7 hours. Instead, 24 hours later I’m still stuck in KL airport. First flight from Osaka to Kuala Lumpur was diverted to Ho Chi Min due to engine issue. The ground staff was messy and disorganized, took very long to get things sorted. They booked a bunch of passengers on connecting flights that there’s no way we can make it in time, especially when the flight from Vietnam to Kuala Lumpur was delayed because they took very long to sort out all the passengers. Passengers with different final destinations all realized we missed our flight upon landing and were forced to stay overnight in KL. The transport arranged by the airline didn’t turn up to pick us up from the hotel to the airport in morning. Avoid this airline!"
