status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,A380,Business,Economy Class,Singapore to Sydney,February 2018,5.0,5.0,3.0,5.0,,5.0,4,yes,8,"  A380 from Singapore to Sydney. Aircraft was up to standard and leg room was adequate. Dinner was acceptable , breakfast was a let down as a muffin can hardly pass as a continental breakfast as the menu suggested. The strong point of the airline remains with the cabin crew who were extremely attentive and efficient right throughout."
✅ Trip Verified ,A380-800,Business,Economy Class,Singapore to Sydney,February 2018,5.0,5.0,3.0,5.0,4.0,5.0,4,yes,8,"  Sydney to Singapore with the A380-800 was a pleasant experience.  Aircraft is fully equipped with the right entertainment and facilities for a long haul flight. The strong point of the airline remains with the cabin crew who did an efficient and friendly job managing the cabin. The catering however, was a major let down as there was no International option and the breakfast was merely a muffin, which is a pathetic excuse for what is marketed as a ‘continental breakfast’. Ground staff at both ends were remarkable."
✅ Trip Verified ,Boeing 777-300ER,Couple Leisure,Economy Class,Singapore to London Heathrow,February 2018,4.0,5.0,5.0,5.0,5.0,5.0,5,yes,9," We flew the 1250 flight from Singapore to London Heathrow. Push back on time but queuing on the taxiway for take off for another 25 mins before take off. The economy cabin was probably 60% full so we had 3 seats between the two of us. A few lucky travellers had 3 seats each so could get some reasonably comfortable sleep. The plane was clean. The set back TVs in excellent condition. The cabin temperature was just right too. Cabin crew very attentive and regularly came through the cabin with juices or water. The two meals were tasty as were the mid flight snacks of meat rolls, crisps and chocolate. As ecomony goes this has got to be one of the best offerings for long haul. However I would say that when the seat in front is reclined it is very intrusive into your personal space and makes watching your own TV screen uncomfortable. The only answers then for you too to recline your seat. If only everyone would just keep their seats upright! The outbound trip 3 weeks earlier was equally as comfortable. 5 stars all round!"
✅ Trip Verified ,A380 / Boeing 777,Solo Leisure,Business Class,London to Bangkok via Singapore,January 2018,4.0,5.0,5.0,4.0,,5.0,4,yes,9," London to Bangkok via Singapore. I dont know why Singapore Airlines chose a seat which needs a crew member to set it up before sleeping. If you want to recline the crew member again has to disable the sleep position. Sleeping at a angular position is not comfortable. Apart from this the crew were very attentive, caring and the quality of AVML was very good."
✅ Trip Verified ,,Solo Leisure,Economy Class,Singapore to Jakarta,January 2018,4.0,3.0,4.0,4.0,,3.0,3,yes,7," Singapore-Jakarta-Singapore in January. It's been 10 years since I flew Singapore Airlines and boy they've gone downhill since. Cabin service on both legs was really indifferent, especially on my evening flight back from Jakarta. Flown on many other airlines before but none except SQ offered me just ""coffee and tea"" during the meal service. Had to wait for another cabin attendant to pass by before I could get anything other than a hot drink. To a more discerning traveller it suggests cost cutting which is not cool. Inflight entertainment was mixed. Flight to Jakarta had one of the newest systems on the A350 but back home I was surprised to discover how far SQ is behind. No touch screen for the A330s in economy! Ground service was also a mixed bag - good in Singapore but underwhelming in Jakarta where my flight was delayed for almost an hour. No announcement and no apology until we we were all aboard. Can't fault their catering, which to my surprise was very good. Also, SQ android app is probably one of the best I've used and had no problem checking in for my flight on a phone. But my final verdict is that while SQ is not awful it's not that great or special either. Needs to improve a lot to catch up with airlines such as EVA and Turkish which I think are among the best these days."
✅ Trip Verified ,Boeing 777-300,Couple Leisure,Economy Class,Los Angeles to Tokyo Narita,February 2018,4.0,3.0,2.0,5.0,,4.0,2,yes,7," Flew Los Angeles to Tokyo Narita with Singapore Airlines. Pleasant Crew, food OK. Nice menu and small amenity kit. The crew seemed very nice and polite but a little robotic. No personalities. The food was ok, seats great because it’s still 9 across in Economy. Many other airlines are 10 across. Impossible to sleep due to the fact that the seat belt sign was turned on and off every 20 minutes and the captain and crew made really loud PAs. Now I understand that it’s a safety issue. Almost all other airlines have a faster seat belt message come up on your screen. By the 4th OA at 4 am I was ready to lose my cool. Also like other rules I’ve never experienced before with competing carries. I was told that because I was at the bulkhead, if there was turbulence I’d have to restore my back. I thought that’s no going to happen. So all in all a nice airline but a lot of hype."
✅ Trip Verified ,A350,Solo Leisure,Economy Class,Manchester to Houston,January 2018,3.0,3.0,3.0,4.0,,3.0,3,yes,5,"  Manchester to Houston. Some hostesses were very brusque and at odds to the image this company likes to portray. On the return trip in particular, the cabin was only 1/4 full and the service was very rushed. There should be no reason for this on a 8.5 hour flight with a full complement of staff. There were a few ambitious types who tried to look like they were in charge of the others but I guess you get that sort everywhere. No individual air vents."
✅ Trip Verified ,,Solo Leisure,Business Class,Chennai to Los Angeles via Singapore,January 2018,3.0,4.0,3.0,3.0,,2.0,3,no,5,  Chennai to Los Angeles via Singapore. I have been flying this route on Singapore Airlines for about 30 years. Although the overall level of service is good there has been a decline in passenger facilities and comfort. Their Business class lounge in Chennai is a joke with about 20 seats in a small enclosure resembling a neglected warehouse. The seats on the Singapore - Los Angeles segment are flat beds but they are difficult to operate. Most people needed assistance from the flight attendants to switch between the flat bed and regular seating positions. Meals are ok but nothing great. The in flight entertainment is below average. There is the annoying halt for just over an hour in Tokyo where all passengers have to disembark and go through security before re-boarding the aircraft. Overall Singapore Airlines will no longer be my first choice carrier unless they attend to these issues.
✅ Trip Verified ,A330,Business,Economy Class,Guangzhou to Singapore,January 2018,1.0,5.0,4.0,1.0,,2.0,2,no,5,  Guangzhou to Singapore with A330 aircraft. The timing of flight SQ851 is good for the people departing from Guangzhou and arrive in Singapore. The cabin crew are nice and some of them even could speak Cantonese. But due to an old aircraft the seat is not comfortable and the inflight entertainment system is no work for my seat.
✅ Trip Verified ,A330,Business,Economy Class,Singapore to Guangzhou,January 2018,2.0,4.0,4.0,3.0,,4.0,2,no,4,"  Singapore to Guangzhou. The boarding gate in Terminal 3 A20, so far away. Cabin crew are nice and one of them is from Chinese. They offered supper and several types of drinks including welcome drink. But the aircraft is old and the seat is not comfortable, the ear phone is not work even I change for 3 times."
