status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,A321-200,Solo Leisure,Economy Class,Kuala Lumpur to Hanoi,April 2019,4.0,4.0,4.0,,,3.0,2,yes,6,"  I flew with VNA for the first time on my trip Kuala Lumpur to Hanoi on April 2019. It was an Okay flight though it could be a bit bored as not much activities during flights - Value money: Not so understandable cuz though there's 30kg baggage and meal in flight however there was no IFE in that flight while other carriers offered IFE with basically same price (Malindo, MAS) - Ground service nothing much to say though I had to wait nearly half hour for my luggage to come out. Good comfy seat with great leg room though no IFE. Great service offered by the crew. Very friendly and responsive, speak good English. I had a pleasant experience with them. Food & beverage: One meal served during 3 hour flight with no snacks. I had beef and potato and it was really good. Came with a sort of dessert cake and bun. Good overall - flight to/from KL operated by VNA are often delayed."
✅ Trip Verified ,A321,Business,Business Class,Saigon to Hue,April 2019,4.0,4.0,3.0,1.0,,5.0,4,yes,7,"  Saigon-Hue 4 April 2019 on A321 aircraft. They cancelled my initial departure 4 weeks before I was to fly. However, that gave me clear notice and chance to rearrange their now proposed late Saturday night departure. I decided to prepone my entire trip to arrive 2 days earlier from abroad. They promptly changed free of charge and apologized deeply. I checked in online for the first time with VN. Physically, allowed to check-in 5 hours early. In SGN airport, everything functioned well: I was granted priority at all steps from check-in, security, and boarding. Their Lotus lounge in Saigon domestic is modernized, good and spacious but food and drinks are poor. Only 2 beers offered and local, cheap “redwine”. Onboard, the business cabin has classic, huge, well bolstered business class seats in 2 x 2 configuration (where economy has 3 x 3). No entertainment. Poor food, but nice, wide range of beers offered. Mileage given. 2 pieces of luggage were well handled, though 30 kg in business is a too small allowance. The weight of suitcases were well over maximum, but not a word against it! 2 pieces of luggage received as the first ones when landed in Hue. Gate changes and slight delay. Bus-gating in both ends really destroy any feeling of exclusivity. Business Class must wait longer as they are only provided 1 trip small bus which not leaves before all business class passengers have entered the bus. Thus, economy passengers wait less as they leave whenever a bus if full. Air bridge boarding and disembarking should apply instead of bus-rides! Twenty minutes delayed. Otherwise, the reliability and communication are fine and timely. Stressless and genuine airline!"
✅ Trip Verified ,,Solo Leisure,Economy Class,Hanoi to Da Nang,April 2019,1.0,1.0,1.0,,,1.0,2,no,1,"  Hanoi to Da Nang. VN did not recognize privileges granted by SkyTeam Elite Plus status (eg. lounge access, free checked in luggage, priority boarding and ground checks). Furthermore, the personnel spoke poor English and was rude to the point of coming across as openly aggressive. No drinks or snacks were offered aboard, and my flight was delayed for more than 3 hours due to 'technical and scheduling difficulties. VN refuses to provide compensation."
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Hi Chi Minh City to Taipei,March 2019,2.0,1.0,1.0,,,1.0,1,no,2,"  Hi Chi Minh City to Taipei. Online check-in not available. Unable to use kiosk at airport. Very long check-in queue which we had to join despite having no check-in bags. No online or kiosk check-in means no bag drop. Seven counters for all VN flights leaving that day.  The fare allowed seat selection at time of purchase, but almost all seats blocked off. Managed to get an emergency exit seat, however, it appears anyone can sit in the emergency exit rows, and the ones on the other side were occupied by passengers who piled bags and coats in the row. The cabin crew were unfriendly almost to the point of rudeness and allowed people to hang off seats, block the aisles, general chaos. Gate changed at last minute without announcement. Water dispensed once in a half-filled cup. Beer on the outbound flight at room temperature. This is not a cheap fare and it would have been pleasant to have anything to drink on a 3+ hour flight. No air bridges at all despite the air bridge being extended to within six feet of the plane. Rear stairs provided but no crew at door to admit passengers. Uncomfortable seats. I have flown this route on other airlines and VN are to be avoided in future. What an unpleasant experience."
Not Verified ,,Business,Economy Class,Hue to Hanoi,April 2019,2.0,3.0,2.0,2.0,,1.0,2,no,4,"  I live in Vietnam and fly quite a lot for work/holiday. Have taken 15 Vietnam Airlines flights in the past few months and I am baffled how they score 4 stars. When we fly there are problems ie regular delays, poor/long check-in (put some more staff on!), shabby airplanes, and bus to plane boarding. Can't even prebook seats on some flights. Maybe normal things for a budget airlines you might expect, but not 4 star. I'm sitting here writing this to kill time waiting for yet another delayed flight."
✅ Trip Verified ,A321,Solo Leisure,Business Class,Ho Chi Minh City to Phu Quoc,February 2019,4.0,4.0,4.0,,,4.0,5,yes,9,  Ho Chi Minh City to Phu Quoc. The check-in was extremely fast. The business lounge at Ho Chi Ming Airport is nice and pleasantly decorated. The drinks and food have met my expectations. The business seats on the plane were a bit older but pleasantly wide. with enough foot clearance. In relation to European Business Class a very good value for money. Unfortunately the flight was delayed by 30 minutes
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Bangkok to Ho Chi Minh City,February 2019,4.0,4.0,3.0,,,4.0,4,yes,7,  Bangkok to Ho Chi Minh City. The check-in was smooth and fast. The departure and the arrival were on time On board there was a small meal and soft drinks. Due to the low load I was allowed to use an emergency exit. The aircraft had an average age and maintenance condition
✅ Trip Verified ,Boeing 787-9 / A320,Solo Leisure,Economy Class,Frankfurt to Bangkok via Hanoi,January 2019,3.0,3.0,4.0,5.0,,2.0,3,yes,7,"  Frankfurt to Bangkok via Hanoi. The check-in was a bit tedious this morning. Due to the upcoming Vietnamese New Year a lot of passengers traveled with a lot of luggage. As a result, I had to wait almost 1.5 hours to get through. The seats in the plane made a little too narrow impression on me. The seating comfort was adequate and the food was good. The flight attendants act on this flight, unusual for Asian airlines, a bit rude. The flight was on time and an average experience."
✅ Trip Verified ,,Solo Leisure,Business Class,Da Nang to Ho Chi Minh City,February 2019,3.0,3.0,2.0,1.0,,1.0,2,no,5,"  Da Nang to Ho Chi Minh City. Three times flight with this company, every time delayed, they changed gate at last time and no alert passengers. Bad service at ground. "
✅ Trip Verified ,A350-900,Family Leisure,Business Class,Hanoi to Paris CDG,January 2019,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10,"  Hanoi to Paris CDG. We arrived at the airport at Hanoi and the departure lounge was overflowing with people travelling ready for the Tet holiday. The staff for Vietnam airlines checked us in within 5 minutes and we went through immigration and security within 10 minutes. On boarding the aeroplane we were given warm refresher towels and a glass of wine, service was excellent throughout the flight and arrived at Paris CDG totally refreshed ready for our car journey home to South West France. We are looking to visit Australia in 2021 and will definitely travel with Vietnam Airlines via Hanoi"
✅ Trip Verified ,,Couple Leisure,Business Class,Hanoi to London Heathrow,February 2019,4.0,3.0,2.0,4.0,,2.0,2,yes,6,"  Hanoi to London Heathrow. Several flights taken with this airline over three weeks. Time keeping very good, aircraft clean and toilets kept well stocked. Plenty of leg room in economy and business class seating nicely situated. Drinks okay but noticed the first cocktail tasted much better than the second, felt the alcohol had been cut out. Main course of the dinner very nice but didn’t like the starter or dessert. No bread offered until another passenger asked but had finished by then. TV good size screen with good choice of films. Bed comfortable but no quilt just a blanket and pillow."
