status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Ho Chi Minh City to Singapore,September 2022,1.0,2.0,,,,1.0,3,no,1,"  New planes on this route but the pesky (and honestly very stingy) weighing scale spoilt the whole experience. While I understand that Vietjet is a budget carrier and i am fully aware of the limitations of a budget carrier, but this is a persistent complaint even amongst the local Vietnamese. Their strict weight policy is meant to fleece unsuspecting travelers. At check in, the lady who checked me in, told me my hand carry was 300gms over the 7kg limit, however she still checked me in anyway. I had on me another small laptop bag containing my device (iPad). In total, my weight was 7.3kgs. Thinking that she has cleared me, i proceeded to do the usual customs check and went to the gate. When it was time to board, lo and behold, there it was their INFAMOUS weighing scale (In all its glorious VietJet Livery no less.) meant to weigh luggages before they allowed you to board. While I understood that some passengers may try to sneak in an extra generous 2-3 (or more Kgs) on top of their 7KG limits, I saw the queue progressing smoothly. Some passengers were unceremoniously plucked out of the queue to have their luggage weighed, while others, with seemingly more baggage and multi-bags were allowed to pass through. Thinking that I am well-within limits since I was checked in anyway, I proceeded to queue at the back. Who knew, the SAME lady who checked me in, plucked me out of the queue and told me to re-weigh my bags. In total - 7.3KGS (inc my iPad). She duly informed me that I had to pay for check in luggage in order to board - a staggering VND950,000 (It costed more than my flight ticket!) By the time I explained to her that I am only 300gm over weight and it is due to my iPad, she staunchly refused to budge and flatly told me to buy the check in fee. At this time, i was already one of the last to board - There was another lady arguing with another staff over her luggage. I exasperatedly reasoned with her that it is 300gms and she was going to charge me VND950,000 (about $60SGD) for 300gms. In desperation, I exclaimed that do I have to throw my iPad away so that I can board? While I understand they are doing their job, the pesky weighing scale at every VietJet air boarding gate is a constant point of ire amongst VietJet travelers. In the end, not wanting to miss the flight, I gave up reasoning with her and paid the VND950,000 and silently swearing off to never fly VietJet ever again, unless absolutely necessary. Fleet planes are new, however, the weighing scale just makes the whole airline feel vindictive, cheap and just very small-minded. I can understand if i'm trying to sneak in 3kgs over the limit, but I'm merely 300gms over. VND950K for 300gms. Now thats a first and will be the last time I'm ever flying VietJet again. Ask any Vietnamese who has flown on VietJet before what they think and I'm sure the weighing scale issue will pop-up."
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Chiang mai,September 2022,1.0,1.0,1.0,1.0,,1.0,1,no,1,"  I booked a flight from vietjet website, got credit rejected message and then I entered again the credit and it was accepted. I received 2 emails for 2 reservations and got charged for both. I wanted to get a refund for one of them but the flight was 2 days after I booked it so I firstly changed the flight of one of the bookings to a later date. The communication with the company was really difficult and slow, they kept saying the ticket is not refundable while I told them it's their problem the website doesn't work well. They said that the flights are not to the same destination and it seemed like they didnt know that I changed one of the flights and they wouldn't accept refunding me. Then I wanted to change the flight date and destination to something that works for me (although I preferred to buy ticket from another company with better schedule) and i wanted to get the Deluxe ticket which is cheaper, which is the type I reserved in the first place, but when I changed the flight the first time I changed to a Skyboss ticket which is an upgrade that I didn't need to add money for it, and then when I wanted to change ticket for the second time after giving up getting refunded, I couldn't change to Deluxe type, only to Skyboss because downgrading class was not allowed (even when I explained them in email again and again about all this case), but it wasmore than 2 times more expensive then what I paid for my tickets so in order to get it I would need to add lot of money. Even buying a new ticket would cost less then adding the money. Do not fly with this company, the communication with them is too awful."
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Nakhon Si Thammarat,September 2022,1.0,1.0,,,,1.0,1,no,1,"  August 30th 2022: we tried to book over the Vietjet App. 4 times the booking ended with an error message and the comment ""try again"". The 5th time it worked. But we had to realize, that the charged credit card 5 times. We immediately contacted them and requested them to stop the payment of total 25'000 THB. They refused and said, that they would charge back withing 45 days. They kept telling us this. Now its 48th day and they have not charged back."
Not Verified ,A320,Business,Economy Class,Cam Ranh to Hanoi,October 2022,3.0,1.0,,,,1.0,1,no,1,  I understand what a discount airline is and to be honest I am happy to pay more for well trained crews and clean aircraft. This was my second and last time on Vietjet. They canceled both of my flights and put me on a later flight both outbound and return. My seatbelt was frayed to the point of being unserviceable. The cabin crew announcements were unintelligible. They didn’t offer galley water on the flight and the fare after they add all the fees is so far from the advertising that it’s a joke. I can fly on Vietnam Airlines for about the same price and get luggage included. 
✅ Trip Verified ,,Couple Leisure,Economy Class,Bali Denpasar to New Delhi via Ho Chi Minh,October 2022,1.0,1.0,,,,1.0,1,no,1, I chose Veg Mean for both connecting flights (Bali to Ho Chi Minh and Ho Chi Minh to New Delhi) while booking my tickets but cabin crew denied to serve the meals on both the connecting flights. There were many other Indian passengers like me who booked the meals but cabin crew didn't serve the food to anyone.
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh to Chiang Mai,October 2022,1.0,1.0,,,,1.0,2,no,1,  Avoid or outplay them in their game. They harrased me long enough for the outward flight which they tried to sell. They will try to to overcharge for the baggage even it is under limit. Actual flying is their side business their main source of income is extortion at the airport counters.
Not Verified ,,Family Leisure,Economy Class,Singapore to Bangkok,October 2022,1.0,1.0,,1.0,1.0,1.0,1,no,1,"  Made the mistake of not checking out the airline reviews before booking. 10/10 for their ingenious way to fleece money of you, they will cancel your check in baggage even after you have paid then asking you to pay more per pax with zero recourse. With all these newly fabricated add ons I could have just paid a little more for a main carrier. Now I know how falling for a Nigerian Prince scam feels like."
✅ Trip Verified ,,Couple Leisure,Economy Class,Hanoi to Phuket via Ho chi Minh City,October 2022,2.0,1.0,1.0,,,1.0,2,no,2,  Would not fly with this airline again. The planes are extremely dirty and the staff was rude on the plane and at customer service in the airport. Unclear baggage policies and require you to pay extra fees for unknown reasons. Difficult to change flights as well.
✅ Trip Verified ,,Solo Leisure,Economy Class,Phuket to Bangkok,October 2022,1.0,1.0,,,,1.0,1,no,1,"  Vietjet Air is the worst airline. They take advantage of people & don’t care how much money you’ve spent on the trip, i will never be flying this airline again, "
Not Verified ,,Family Leisure,Economy Class,Can Tho to Da Nang,August 2022,1.0,1.0,,,,1.0,1,no,1," Can Tho to Da Nang. Terrible ground and flight crews. Talking to customers with angry voices, unhappy, and looking to customers with sharp eyes. When call light on no body shows up. The light on about 5-10 min so then 1 fly crew come and asking with angry voices and did not listens what customer said. Also talk behind customers back when they leaves the airplane. Like worst customer service, old aircraft, un-nice staff."
